date,quantity,month,day_of_month,is_month_start,is_month_end,day_of_year,week_of_year,day_of_week,year,is_weekend,is_spring,is_summer,is_fall,is_winter,sin_day,cos_day,is_public_holiday,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_sum_7,rolling_std_7,rolling_mean_30,rolling_sum_30,rolling_std_30,expanding_sum,quantity_winsorized
2010-12-05,32902.0,12,5,0,0,339,48,7,2010,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,32942.0,32942.0,62696.0,54014.0,26620.0,40165.0,16568.0,40325.857142857145,282281.0,13164.480549678201,29703.866666666665,891116.0,10780.644158136713,6991844.0,32902.0
2010-12-06,43902.0,12,6,0,0,340,49,1,2010,0,0,0,0,1,0.0,1.0,0,32902.0,32942.0,32942.0,62696.0,54014.0,26620.0,40165.0,40859.71428571428,286018.0,13232.46756673752,30399.333333333332,911980.0,11006.407789864092,7035746.0,43902.0
2010-12-07,50730.0,12,7,0,0,341,49,2,2010,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,43902.0,32902.0,32942.0,32942.0,62696.0,54014.0,26620.0,44304.0,310128.0,11987.497208897761,31467.0,944010.0,11379.584872132564,7086476.0,50730.0
2010-12-08,46250.0,12,8,0,0,342,49,3,2010,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,50730.0,43902.0,32902.0,32942.0,32942.0,62696.0,54014.0,43194.857142857145,302364.0,11277.499477995501,31904.266666666666,957128.0,11693.473575942424,7132726.0,46250.0
2010-12-09,41460.0,12,9,0,0,343,49,4,2010,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,46250.0,50730.0,43902.0,32902.0,32942.0,32942.0,62696.0,40161.142857142855,281128.0,7318.733575069912,32085.366666666665,962561.0,11801.101054660034,7174186.0,41460.0
2010-12-10,21155.0,12,10,0,0,344,49,5,2010,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,41460.0,46250.0,50730.0,43902.0,32902.0,32942.0,32942.0,38477.28571428572,269341.0,10088.384289440362,31613.533333333333,948406.0,11949.764752361483,7195341.0,21155.0
2010-12-11,21155.0,12,11,0,0,345,49,6,2010,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,21155.0,41460.0,46250.0,50730.0,43902.0,32902.0,32942.0,36793.42857142857,257554.0,11973.773811364274,31153.7,934611.0,12081.640332082081,7216496.0,21155.0
2010-12-12,10603.0,12,12,0,0,346,49,7,2010,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,21155.0,21155.0,41460.0,46250.0,50730.0,43902.0,32902.0,33607.857142857145,235255.0,15599.08026592773,30732.1,921963.0,12577.430753892659,7227099.0,10603.0
2010-12-13,17727.0,12,13,0,0,347,50,1,2010,0,0,0,0,1,0.0,1.0,0,10603.0,21155.0,21155.0,41460.0,46250.0,50730.0,43902.0,29868.571428571428,209080.0,15855.305493295085,30547.966666666667,916439.0,12730.237940955096,7244826.0,17727.0
2010-12-14,20767.0,12,14,0,0,348,50,2,2010,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,17727.0,10603.0,21155.0,21155.0,41460.0,46250.0,50730.0,25588.14285714286,179117.0,13087.71174841206,30653.5,919605.0,12631.950497134963,7265593.0,20767.0
2010-12-15,18493.0,12,15,0,0,349,50,3,2010,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,20767.0,17727.0,10603.0,21155.0,21155.0,41460.0,46250.0,21622.85714285714,151360.0,9496.433267786559,29996.6,899898.0,12737.944398122268,7284086.0,18493.0
2010-12-16,29947.0,12,16,0,0,350,50,4,2010,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,18493.0,20767.0,17727.0,10603.0,21155.0,21155.0,41460.0,19978.14285714286,139847.0,5743.6485334837525,29674.1,890223.0,12607.654413777398,7314033.0,29947.0
2010-12-17,16959.0,12,17,0,0,351,50,5,2010,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,29947.0,18493.0,20767.0,17727.0,10603.0,21155.0,21155.0,19378.714285714286,135651.0,5818.8203189960705,29283.1,878493.0,12819.37173765841,7330992.0,16959.0
2010-12-18,16959.0,12,18,0,0,352,50,6,2010,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,16959.0,29947.0,18493.0,20767.0,17727.0,10603.0,21155.0,18779.285714285714,131455.0,5821.463782540284,29133.333333333332,874000.0,12939.696836861534,7347951.0,16959.0
2010-12-19,3799.0,12,19,0,0,353,50,7,2010,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,16959.0,16959.0,29947.0,18493.0,20767.0,17727.0,10603.0,17807.285714285714,124651.0,7684.187957840977,28411.4,852342.0,13731.808353675358,7351750.0,3799.0
2010-12-20,15793.0,12,20,0,0,354,51,1,2010,0,0,0,0,1,0.0,1.0,0,3799.0,16959.0,16959.0,29947.0,18493.0,20767.0,17727.0,17531.0,122717.0,7722.230161466725,28089.266666666666,842678.0,13915.628403254761,7367543.0,15793.0
2010-12-21,15658.0,12,21,0,0,355,51,2,2010,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,15793.0,3799.0,16959.0,16959.0,29947.0,18493.0,20767.0,16801.14285714286,117608.0,7605.969419444414,28004.366666666665,840131.0,13985.606054904732,7383201.0,15658.0
2010-12-22,3213.0,12,22,0,0,356,51,3,2010,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,15658.0,15793.0,3799.0,16959.0,16959.0,29947.0,18493.0,14618.285714285714,102328.0,9087.773961286037,27449.266666666666,823478.0,14635.164188453366,7386414.0,3213.0
2010-12-23,5754.0,12,23,0,0,357,51,4,2010,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,3213.0,15658.0,15793.0,3799.0,16959.0,16959.0,29947.0,11162.142857142857,78135.0,6525.813216975894,26737.1,802113.0,15162.127242141716,7392168.0,5754.0
2010-12-24,5754.0,12,24,0,0,358,51,5,2010,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,5754.0,3213.0,15658.0,15793.0,3799.0,16959.0,16959.0,9561.42857142857,66930.0,6234.65959661909,25965.3,778959.0,15629.901045751998,7397922.0,5754.0
2010-12-25,5754.0,12,25,0,0,359,51,6,2010,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1,5754.0,5754.0,3213.0,15658.0,15793.0,3799.0,16959.0,7960.714285714285,55725.0,5401.578896158871,24883.633333333335,746509.0,15874.650342026707,7403676.0,5754.0
2010-12-26,5754.0,12,26,0,0,360,51,7,2010,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,5754.0,5754.0,5754.0,3213.0,15658.0,15793.0,3799.0,8240.0,57680.0,5197.2115279895015,24478.3,734349.0,16210.436623594866,7409430.0,5754.0
2010-12-27,5754.0,12,27,0,0,361,52,1,2010,0,0,0,0,1,0.0,1.0,1,5754.0,5754.0,5754.0,5754.0,3213.0,15658.0,15793.0,6805.857142857143,47641.0,4016.6543469481594,24072.966666666667,722189.0,16529.127824964704,7415184.0,5754.0
2010-12-28,5754.0,12,28,0,0,362,52,2,2010,1,0,0,0,1,0.7818314824680298,0.6234898018587336,1,5754.0,5754.0,5754.0,5754.0,5754.0,3213.0,15658.0,5391.0,37737.0,960.4077259167029,23712.5,711375.0,16813.90215176016,7420938.0,5754.0
2010-12-29,5754.0,12,29,0,0,363,52,3,2010,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,3213.0,5754.0,40278.0,0.0,22565.466666666667,676964.0,16826.56383413938,7426692.0,5754.0
2010-12-30,5754.0,12,30,0,0,364,52,4,2010,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,40278.0,0.0,21869.933333333334,656098.0,17082.495008620368,7432446.0,5754.0
2010-12-31,5754.0,12,31,0,1,365,52,5,2010,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,40278.0,0.0,20261.266666666666,607838.0,16200.665660937233,7438200.0,5754.0
2011-01-01,5754.0,1,1,1,0,1,52,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,40278.0,0.0,18363.2,550896.0,14279.30736850137,7443954.0,5754.0
2011-01-02,5754.0,1,2,0,0,2,52,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,40278.0,0.0,17456.933333333334,523708.0,14184.584743313055,7449708.0,5754.0
2011-01-03,5754.0,1,3,0,0,3,1,1,2011,0,0,0,0,1,0.0,1.0,1,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,40278.0,0.0,16550.666666666668,496520.0,14028.791412867567,7455462.0,5754.0
2011-01-04,8678.0,1,4,0,0,4,1,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,6171.714285714285,43202.0,1105.168119079181,15743.2,472296.0,13749.55218430641,7464140.0,8678.0
2011-01-05,19806.0,1,5,0,0,5,1,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,8678.0,5754.0,5754.0,5754.0,5754.0,5754.0,5754.0,8179.142857142857,57254.0,5241.489210411241,14940.0,448200.0,12712.591900457825,7483946.0,19806.0
2011-01-06,23178.0,1,6,0,0,6,1,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,19806.0,8678.0,5754.0,5754.0,5754.0,5754.0,5754.0,10668.285714285714,74678.0,7533.8439439258855,14021.6,420648.0,10904.485915248904,7507124.0,23178.0
2011-01-07,17160.0,1,7,0,0,7,1,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,23178.0,19806.0,8678.0,5754.0,5754.0,5754.0,5754.0,12297.714285714286,86084.0,7527.28055617888,13051.933333333332,391558.0,9080.670573496624,7524284.0,17160.0
2011-01-08,17160.0,1,8,0,0,8,1,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,17160.0,23178.0,19806.0,8678.0,5754.0,5754.0,5754.0,13927.142857142857,97490.0,7096.901657967165,12241.933333333332,367258.0,7384.685280027658,7541444.0,17160.0
2011-01-09,8202.0,1,9,0,0,9,1,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,17160.0,17160.0,23178.0,19806.0,8678.0,5754.0,5754.0,14276.857142857143,99938.0,6674.790569213171,11810.166666666666,354305.0,7222.472960206861,7549646.0,8202.0
2011-01-10,13091.0,1,10,0,0,10,2,1,2011,0,0,0,0,1,0.0,1.0,0,8202.0,17160.0,17160.0,23178.0,19806.0,8678.0,5754.0,15325.0,107275.0,5603.479781945013,11541.366666666667,346241.0,7009.615009760321,7562737.0,13091.0
2011-01-11,29458.0,1,11,0,0,11,2,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,13091.0,8202.0,17160.0,17160.0,23178.0,19806.0,8678.0,18293.571428571428,128055.0,6858.888147436675,12169.866666666667,365096.0,7730.774207262676,7592195.0,29458.0
2011-01-12,10623.0,1,12,0,0,12,2,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,29458.0,13091.0,8202.0,17160.0,17160.0,23178.0,19806.0,16981.714285714286,118872.0,7379.8094084306595,11933.066666666668,357992.0,7663.190259997415,7602818.0,10623.0
2011-01-13,10175.0,1,13,0,0,13,2,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,10623.0,29458.0,13091.0,8202.0,17160.0,17160.0,23178.0,15124.142857142857,105869.0,7194.360324322823,11580.0,347400.0,7484.0584647267415,7612993.0,10175.0
2011-01-14,23149.0,1,14,0,0,14,2,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,10175.0,10623.0,29458.0,13091.0,8202.0,17160.0,17160.0,15979.714285714286,111858.0,7806.861548541456,11735.2,352056.0,7678.1202413988685,7636142.0,23149.0
2011-01-15,23149.0,1,15,0,0,15,2,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,23149.0,10175.0,10623.0,29458.0,13091.0,8202.0,17160.0,16835.285714285714,117847.0,8272.082460789123,11508.6,345258.0,7208.034614712687,7659291.0,23149.0
2011-01-16,4204.0,1,16,0,0,16,2,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,23149.0,23149.0,10175.0,10623.0,29458.0,13091.0,8202.0,16264.142857142857,113849.0,9067.307730312803,11083.433333333332,332503.0,7251.502691753308,7663495.0,4204.0
2011-01-17,13397.0,1,17,0,0,17,3,1,2011,0,0,0,0,1,0.0,1.0,0,4204.0,23149.0,23149.0,10175.0,10623.0,29458.0,13091.0,16307.857142857143,114155.0,9050.181516201226,10964.7,328941.0,7180.797732794739,7676892.0,13397.0
2011-01-18,82978.0,1,18,0,0,18,3,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,13397.0,4204.0,23149.0,23149.0,10175.0,10623.0,29458.0,23953.571428571428,167675.0,26938.8745611068,13604.0,408120.0,14879.913343277503,7759870.0,60000.0
2011-01-19,17387.0,1,19,0,0,19,3,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,82978.0,13397.0,4204.0,23149.0,23149.0,10175.0,10623.0,24919.85714285714,174439.0,26498.73438756758,13657.133333333333,409714.0,14890.841301661369,7777257.0,17387.0
2011-01-20,10497.0,1,20,0,0,20,3,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,17387.0,82978.0,13397.0,4204.0,23149.0,23149.0,10175.0,24965.85714285714,174761.0,26469.135261209227,13485.1,404553.0,14896.739514473247,7787754.0,10497.0
2011-01-21,15305.0,1,21,0,0,21,3,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,10497.0,17387.0,82978.0,13397.0,4204.0,23149.0,23149.0,23845.285714285714,166917.0,26723.685366570007,13888.166666666666,416645.0,14772.28849285349,7803059.0,15305.0
2011-01-22,15305.0,1,22,0,0,22,3,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,15305.0,10497.0,17387.0,82978.0,13397.0,4204.0,23149.0,22724.714285714286,159073.0,26921.472413387077,14206.533333333333,426196.0,14693.649509656998,7818364.0,15305.0
2011-01-23,5241.0,1,23,0,0,23,3,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,15305.0,15305.0,10497.0,17387.0,82978.0,13397.0,4204.0,22872.85714285714,160110.0,26805.173147662932,14189.433333333332,425683.0,14704.120273333026,7823605.0,5241.0
2011-01-24,12029.0,1,24,0,0,24,4,1,2011,0,0,0,0,1,0.0,1.0,0,5241.0,15305.0,15305.0,10497.0,17387.0,82978.0,13397.0,22677.428571428572,158742.0,26890.62373056912,14398.6,431958.0,14624.40314514489,7835634.0,12029.0
2011-01-25,15614.0,1,25,0,0,25,4,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,12029.0,5241.0,15305.0,15305.0,10497.0,17387.0,82978.0,13054.0,91378.0,4165.219762109398,14727.266666666666,441818.0,14533.942778374252,7851248.0,15614.0
2011-01-26,10976.0,1,26,0,0,26,4,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,15614.0,12029.0,5241.0,15305.0,15305.0,10497.0,17387.0,12138.142857142857,84967.0,3736.441463414603,14901.333333333334,447040.0,14453.818012083742,7862224.0,10976.0
2011-01-27,11577.0,1,27,0,0,27,4,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,10976.0,15614.0,12029.0,5241.0,15305.0,15305.0,10497.0,12292.42857142857,86047.0,3679.24067606089,15095.433333333332,452863.0,14365.571917953168,7873801.0,11577.0
2011-01-28,18145.0,1,28,0,0,28,4,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,11577.0,10976.0,15614.0,12029.0,5241.0,15305.0,15305.0,12698.142857142857,88887.0,4188.190716310623,15508.466666666667,465254.0,14265.511368412224,7891946.0,18145.0
2011-01-29,18145.0,1,29,0,0,29,4,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,18145.0,11577.0,10976.0,15614.0,12029.0,5241.0,15305.0,13103.857142857143,91727.0,4600.108130199094,15921.5,477645.0,14152.279474614179,7910091.0,18145.0
2011-01-30,3431.0,1,30,0,0,30,4,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,18145.0,18145.0,11577.0,10976.0,15614.0,12029.0,5241.0,12845.285714285714,89917.0,5135.458392856661,15844.066666666668,475322.0,14216.040080894847,7913522.0,3431.0
2011-01-31,13415.0,1,31,0,1,31,5,1,2011,0,0,0,0,1,0.0,1.0,0,3431.0,18145.0,18145.0,11577.0,10976.0,15614.0,12029.0,13043.285714285714,91303.0,5125.449922178726,16099.433333333332,482983.0,14096.848054852857,7926937.0,13415.0
2011-02-01,15851.0,2,1,1,0,32,5,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,13415.0,3431.0,18145.0,18145.0,11577.0,10976.0,15614.0,13077.142857142857,91540.0,5146.003058315306,16436.0,493080.0,13961.212330028418,7942788.0,15851.0
2011-02-02,9732.0,2,2,0,0,33,5,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,15851.0,13415.0,3431.0,18145.0,18145.0,11577.0,10976.0,12899.42857142857,90296.0,5251.0663633571585,16568.6,497058.0,13874.883101340409,7952520.0,9732.0
2011-02-03,16999.0,2,3,0,0,34,5,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,9732.0,15851.0,13415.0,3431.0,18145.0,18145.0,11577.0,13674.0,95718.0,5420.641567194789,16845.966666666667,505379.0,13794.645086692723,7969519.0,16999.0
2011-02-04,14077.0,2,4,0,0,35,5,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,16999.0,9732.0,15851.0,13415.0,3431.0,18145.0,18145.0,13092.857142857143,91650.0,5068.014220861772,16655.0,499650.0,13791.909284944471,7983596.0,14077.0
2011-02-05,14077.0,2,5,0,0,36,5,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,14077.0,16999.0,9732.0,15851.0,13415.0,3431.0,18145.0,12511.714285714286,87582.0,4604.145042396972,16351.633333333333,490549.0,13743.489624830212,7997673.0,14077.0
2011-02-06,2048.0,2,6,0,0,37,5,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,14077.0,14077.0,16999.0,9732.0,15851.0,13415.0,3431.0,12314.142857142857,86199.0,5065.333369370391,15847.9,475437.0,13987.617377030532,7999721.0,2048.0
2011-02-07,9143.0,2,7,0,0,38,6,1,2011,0,0,0,0,1,0.0,1.0,0,2048.0,14077.0,14077.0,16999.0,9732.0,15851.0,13415.0,11703.857142857143,81927.0,5166.925792273122,15580.666666666666,467420.0,14038.176304421548,8008864.0,9143.0
2011-02-08,10254.0,2,8,0,0,39,6,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,9143.0,2048.0,14077.0,14077.0,16999.0,9732.0,15851.0,10904.285714285714,76330.0,4840.985151608645,15649.066666666668,469472.0,14005.946672835023,8019118.0,10254.0
2011-02-09,7165.0,2,9,0,0,40,6,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,10254.0,9143.0,2048.0,14077.0,14077.0,16999.0,9732.0,10537.57142857143,73763.0,5037.814865499503,15451.533333333333,463546.0,14084.835111549579,8026283.0,7165.0
2011-02-10,11909.0,2,10,0,0,41,6,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,7165.0,10254.0,9143.0,2048.0,14077.0,14077.0,16999.0,9810.42857142857,68673.0,4256.506229963077,14866.566666666668,445997.0,13845.449491920908,8038192.0,11909.0
2011-02-11,10549.0,2,11,0,0,42,6,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,11909.0,7165.0,10254.0,9143.0,2048.0,14077.0,14077.0,9306.42857142857,65145.0,3857.261889697732,14864.1,445923.0,13846.238153002236,8048741.0,10549.0
2011-02-12,10549.0,2,12,0,0,43,6,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,10549.0,11909.0,7165.0,10254.0,9143.0,2048.0,14077.0,8802.42857142857,61617.0,3323.6108806108077,14876.566666666668,446297.0,13842.038400525003,8059290.0,10549.0
2011-02-13,2756.0,2,13,0,0,44,6,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,10549.0,10549.0,11909.0,7165.0,10254.0,9143.0,2048.0,8903.57142857143,62325.0,3086.0902912446586,14196.8,425904.0,13922.285888905362,8062046.0,2756.0
2011-02-14,13595.0,2,14,0,0,45,7,1,2011,0,0,0,0,1,0.0,1.0,0,2756.0,10549.0,10549.0,11909.0,7165.0,10254.0,9143.0,9539.57142857143,66777.0,3565.212095474055,13878.333333333334,416350.0,13819.337943454524,8075641.0,13595.0
2011-02-15,22720.0,2,15,0,0,46,7,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,13595.0,2756.0,10549.0,10549.0,11909.0,7165.0,10254.0,11320.42857142857,79243.0,6154.639817707807,14495.533333333333,434866.0,13785.803796893251,8098361.0,22720.0
2011-02-16,16156.0,2,16,0,0,47,7,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,22720.0,13595.0,2756.0,10549.0,10549.0,11909.0,7165.0,12604.857142857143,88234.0,6080.630653382687,14587.5,437625.0,13787.425357286915,8114517.0,16156.0
2011-02-17,14548.0,2,17,0,0,48,7,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,16156.0,22720.0,13595.0,2756.0,10549.0,10549.0,11909.0,12981.857142857143,90873.0,6112.025017089166,12306.5,369195.0,4840.034487979114,8129065.0,14548.0
2011-02-18,9246.0,2,18,0,0,49,7,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,14548.0,16156.0,22720.0,13595.0,2756.0,10549.0,10549.0,12795.714285714286,89570.0,6217.40017248061,12035.133333333333,361054.0,4773.121820427731,8138311.0,9246.0
2011-02-19,9246.0,2,19,0,0,50,7,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,9246.0,14548.0,16156.0,22720.0,13595.0,2756.0,10549.0,12609.57142857143,88267.0,6314.620491556161,11993.433333333332,359803.0,4792.448475670206,8147557.0,9246.0
2011-02-20,5353.0,2,20,0,0,51,7,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,9246.0,9246.0,14548.0,16156.0,22720.0,13595.0,2756.0,12980.57142857143,90864.0,5684.013601237037,11661.7,349851.0,4898.581006007093,8152910.0,5353.0
2011-02-21,21589.0,2,21,0,0,52,8,1,2011,0,0,0,0,1,0.0,1.0,0,5353.0,9246.0,9246.0,14548.0,16156.0,22720.0,13595.0,14122.57142857143,98858.0,6563.109472832286,11871.166666666666,356135.0,5185.683681745937,8174499.0,21589.0
2011-02-22,21902.0,2,22,0,0,53,8,2,2011,1,0,0,0,1,0.7818314824680298,0.6234898018587336,0,21589.0,5353.0,9246.0,9246.0,14548.0,16156.0,22720.0,14005.714285714286,98040.0,6389.504120411993,12426.533333333333,372796.0,5340.9726786440915,8196401.0,21902.0
2011-02-23,13767.0,2,23,0,0,54,8,3,2011,2,0,0,0,1,0.9749279121818236,-0.22252093395631434,0,21902.0,21589.0,5353.0,9246.0,9246.0,14548.0,16156.0,13664.42857142857,95651.0,6318.9200252665205,12484.466666666667,374534.0,5345.9356636177245,8210168.0,13767.0
2011-02-24,11896.0,2,24,0,0,55,8,4,2011,3,0,0,0,1,0.43388373911755823,-0.900968867902419,0,13767.0,21902.0,21589.0,5353.0,9246.0,9246.0,14548.0,13285.57142857143,92999.0,6336.592324405467,12360.533333333333,370816.0,5313.88339543027,8222064.0,11896.0
2011-02-25,10573.0,2,25,0,0,56,8,5,2011,4,0,0,0,1,-0.433883739117558,-0.9009688679024191,0,11896.0,13767.0,21902.0,21589.0,5353.0,9246.0,9246.0,13475.142857142857,94326.0,6214.267975891485,12347.1,370413.0,5318.011926624816,8232637.0,10573.0
2011-02-26,10573.0,2,26,0,0,57,8,6,2011,5,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0,10573.0,11896.0,13767.0,21902.0,21589.0,5353.0,9246.0,13664.714285714286,95653.0,6082.597874655357,12313.633333333333,369409.0,5326.178195598042,8243210.0,10573.0
2011-02-27,4870.0,2,27,0,0,58,8,7,2011,6,0,0,0,1,-0.7818314824680299,0.6234898018587334,0,10573.0,10573.0,11896.0,13767.0,21902.0,21589.0,5353.0,13595.714285714286,95170.0,6194.312706407538,11871.133333333333,356134.0,5376.211021446805,8248080.0,4870.0
2011-02-28,9997.0,2,28,0,1,59,9,1,2011,0,0,0,0,1,0.0,1.0,0,4870.0,10573.0,10573.0,11896.0,13767.0,21902.0,21589.0,11939.714285714286,83578.0,5165.249839529736,11599.533333333333,347986.0,5252.728944169802,8258077.0,9997.0
2011-03-01,12145.0,3,1,1,0,60,9,2,2011,1,1,0,0,0,0.7818314824680298,0.6234898018587336,0,9997.0,4870.0,10573.0,10573.0,11896.0,13767.0,21902.0,10545.857142857143,73821.0,2806.9549591785903,11890.0,356700.0,5021.28280765806,8270222.0,12145.0
2011-03-02,8617.0,3,2,0,0,61,9,3,2011,2,1,0,0,0,0.9749279121818236,-0.22252093395631434,0,12145.0,9997.0,4870.0,10573.0,10573.0,11896.0,13767.0,9810.142857142857,68671.0,2477.5585044267514,11730.066666666668,351902.0,5047.377925857785,8278839.0,8617.0
2011-03-03,20163.0,3,3,0,0,62,9,4,2011,3,1,0,0,0,0.43388373911755823,-0.900968867902419,0,8617.0,12145.0,9997.0,4870.0,10573.0,10573.0,11896.0,10991.142857142857,76938.0,4652.907708396681,11873.8,356214.0,5226.976408251088,8299002.0,20163.0
2011-03-04,13779.0,3,4,0,0,63,9,5,2011,4,1,0,0,0,-0.433883739117558,-0.9009688679024191,0,20163.0,8617.0,12145.0,9997.0,4870.0,10573.0,10573.0,11449.142857142857,80144.0,4761.411850441411,12008.7,360261.0,5222.01483212143,8312781.0,13779.0
2011-03-05,13779.0,3,5,0,0,64,9,6,2011,5,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0,13779.0,20163.0,8617.0,12145.0,9997.0,4870.0,10573.0,11907.142857142857,83350.0,4816.958183631783,11901.366666666667,357041.0,5148.481473367546,8326560.0,13779.0
2011-03-06,5049.0,3,6,0,0,65,9,7,2011,6,1,0,0,0,-0.7818314824680299,0.6234898018587334,0,13779.0,13779.0,20163.0,8617.0,12145.0,9997.0,4870.0,11932.714285714286,83529.0,4773.654844186856,11600.433333333332,348013.0,5279.118609058278,8331609.0,5049.0
2011-03-07,14064.0,3,7,0,0,66,10,1,2011,0,1,0,0,0,0.0,1.0,0,5049.0,13779.0,13779.0,20163.0,8617.0,12145.0,9997.0,12513.714285714286,87596.0,4746.211566933702,11600.0,348000.0,5278.908841012866,8345673.0,14064.0
2011-03-08,14571.0,3,8,0,0,67,10,2,2011,1,1,0,0,0,0.7818314824680298,0.6234898018587336,0,14064.0,5049.0,13779.0,13779.0,20163.0,8617.0,12145.0,12860.285714285714,90022.0,4803.034412892393,12017.433333333332,360523.0,4984.4520238598525,8360244.0,14571.0
2011-03-09,15182.0,3,9,0,0,68,10,3,2011,2,1,0,0,0,0.9749279121818236,-0.22252093395631434,0,14571.0,14064.0,5049.0,13779.0,13779.0,20163.0,8617.0,13798.142857142857,96587.0,4465.472891291257,12218.733333333334,366562.0,4986.307326471428,8375426.0,15182.0
